lat,lng,Low,High
37.6303,-76.5698,"7,960","12,736"
37.2318,-121.6951,"7,277","11,644"
34.3219,-118.2247,"5,838","9,341"
37.2318,-121.6951,"5,772","9,235"
37.2318,-121.6951,"5,772","9,235"
37.2318,-121.6951,"5,483","8,772"
40.7408,-74.0751,"5,000","8,000"
37.2318,-121.6951,"4,903","7,844"
34.3219,-118.2247,"4,703","7,525"
40.7408,-74.0751,"4,500","7,200"
39.6498,-104.3393,"4,358","6,973"
41.8401,-87.8168,"4,250","6,800"
31.154,-83.4305,"4,250","6,800"
47.9026,-90.5354,"4,250","6,800"
39.0907,-77.6357,"4,000","6,400"
37.2318,-121.6951,"3,830","6,128"
33.7903,-84.4671,"3,750","6,000"
43.1138,-74.4222,"3,750","6,000"
41.6018,-84.1301,"3,750","6,000"
40.4728,-90.2075,"3,750","6,000"
41.047,-86.2635,"3,750","6,000"
39.9254,-78.1127,"3,750","6,000"
36.3817,-91.8182,"3,750","6,000"
36.554,-89.1874,"3,750","6,000"
40.7408,-74.0751,"3,500","5,600"
38.7029,-77.4809,"3,500","5,600"
39.0907,-77.6357,"3,500","5,600"
34.3219,-118.2247,"3,268","5,229"
29.8578,-95.3938,"3,224","5,158"
32.736,-84.9089,"3,224","5,158"
37.2318,-121.6951,"2,736","4,377"
25.615,-80.5624,"2,625","4,200"
34.3219,-118.2247,"2,037","3,260"
34.3219,-118.2247,"1,564","2,502"
40.788,-74.2481,"1,563","2,500"
42.6732,-70.9524,"1,563","2,500"
44.1172,-73.7726,"1,563","2,500"
37.9428,-76.9519,"1,563","2,500"
44.7275,-71.7359,"1,563","2,500"
37.2318,-121.6951,"1,634","2,614"
42.4856,-71.3918,"1,463","2,340"
40.4392,-74.4117,"1,463","2,340"
37.6303,-76.5698,"1,463","2,340"
37.2318,-121.6951,"1,408","2,253"
37.2318,-121.6951,"1,239","1,982"
37.2318,-121.6951,833,"1,333"
40.788,-74.2481,750,"1,200"
42.6732,-70.9524,750,"1,200"
44.1172,-73.7726,750,"1,200"
37.9428,-76.9519,750,"1,200"
44.7275,-71.7359,750,"1,200"
39.6498,-104.3393,689,"1,102"
25.615,-80.5624,500,800
38.8368,-77.277,375,600
38.8531,-77.2998,375,600
37.2318,-121.6951,"1,072","1,716"
40.7408,-74.0751,"1,500","2,400"
35.4856,-81.2235,"1,050","1,680"
43.2789,-96.7218,"1,050","1,680"
39.058,-90.96,"1,050","1,680"
44.642,-123.8682,"1,050","1,680"
32.6016,-92.6649,"1,050","1,680"
44.0665,-69.5434,"1,050","1,680"
35.1405,-86.589,"1,050","1,680"
31.5324,-90.454,"1,050","1,680"
35.703,-96.8809,"1,050","1,680"
41.0477,-100.7453,"1,050","1,680"
45.3374,-89.7346,"1,050","1,680"
37.4554,-84.6608,"1,050","1,680"
48.5425,-115.4051,"1,050","1,680"
42.264,-110.656,"1,050","1,680"
33.7453,-105.4593,"1,050","1,680"
38.1753,-82.0704,"1,050","1,680"
33.957,-91.7344,"1,050","1,680"
47.5763,-118.4187,"1,050","1,680"
33.7936,-82.4512,"1,050","1,680"
44.4126,-96.2671,"1,050","1,680"
38.9881,-103.514,"1,050","1,680"
43.0024,-114.1383,"1,050","1,680"
37.6433,-114.8775,"1,050","1,680"
39.0453,-98.2077,"1,050","1,680"
39.0634,-120.7177,13,21
34.3219,-118.2247,"4,924","7,879"
40.7408,-74.0751,"2,000","3,200"
37.2318,-121.6951,"1,536","2,458"
42.4856,-71.3918,"1,500","2,400"
40.4392,-74.4117,"1,500","2,400"
37.6303,-76.5698,"1,500","2,400"
40.7792,-73.9668,"1,000","1,600"
37.2318,-121.6951,529,846
37.6469,-121.8887,273,437
34.3219,-118.2247,168,268
37.2318,-121.6951,127,203
38.1872,-85.6591,500,800
33.5543,-86.8964,500,800
39.5864,-105.2505,500,800
29.7882,-90.1276,500,800
29.8841,-94.1629,500,800
38.261,-90.5377,500,800
44.0495,-75.9203,500,800
43.0208,-88.7759,500,800
34.2683,-91.9304,500,800
40.385,-80.761,500,800
39.3076,-77.8628,500,800
36.051,-83.4463,500,800
41.1282,-78.9994,500,800
38.3005,-88.924,500,800
47.7486,-123.5964,500,800
43.8201,-112.3113,500,800
38.7858,-85.4386,500,800
44.6294,-121.1761,500,800
39.2358,-95.3834,500,800
41.0318,-91.9489,500,800
33.0549,-82.4182,500,800
30.4375,-83.8953,500,800
46.1485,-112.0938,500,800
40.1757,-97.1427,500,800
31.7342,-91.0373,500,800
34.111,-97.8358,500,800
33.349,-112.4915,"1,242","1,986"
39.6498,-104.3393,"1,033","1,654"
39.4629,-76.6395,941,"1,506"
39.3051,-76.6144,941,"1,506"
43.0072,-87.9669,750,"1,200"
45.0046,-93.477,"1,088","1,741"
31.7686,-106.2348,"4,500","7,200"
38.8321,-104.5254,"4,500","7,200"
42.6604,-83.3858,"2,120","3,392"
41.1129,-96.112,"2,744","4,391"
35.0487,-78.8277,450,720
43.8466,-70.3996,450,720
40.1636,-77.2655,450,720
39.3739,-75.1107,450,720
35.9504,-84.9984,450,720
39.2733,-88.2402,450,720
37.5121,-78.245,450,720
36.7866,-85.3885,450,720
27.9292,-82.3088,375,600
42.9153,-71.7161,375,600
27.9292,-82.3088,41,66
42.9153,-71.7161,41,66
43.0072,-87.9669,"2,313","3,700"
45.0046,-93.477,504,807
41.2953,-96.1543,"6,789","10,863"
39.3298,-104.9293,"6,789","10,863"
33.7019,-84.7679,"6,789","10,863"
38.8847,-95.2926,"6,789","10,863"
43.2797,-123.1665,"6,789","10,863"
38.9123,-119.6162,"6,789","10,863"
47.7361,-119.6918,"6,789","10,863"
46.4329,-91.9162,"6,789","10,863"
45.9338,-95.4535,"6,789","10,863"
39.7694,-88.2173,"6,789","10,863"
36.9326,-92.4988,"6,789","10,863"
43.3869,-98.3661,"6,789","10,863"
33.349,-112.4915,"1,643","2,628"
39.5768,-75.6527,445,712
34.3219,-118.2247,227,364
40.7408,-74.0751,31,50
45.56,-123.0984,"14,625","23,400"
45.0388,-92.8838,"14,625","23,400"
35.9791,-94.2156,"14,625","23,400"
40.1894,-80.2483,"14,625","23,400"
37.2804,-113.5047,"14,625","23,400"
39.6036,-77.814,"14,625","23,400"
43.3685,-88.2307,"14,625","23,400"
36.2933,-82.4974,"14,625","23,400"
41.4697,-71.6226,"14,625","23,400"
43.3137,-73.4308,"14,625","23,400"
44.2736,-72.6147,"14,625","23,400"
39.4553,-81.4953,"14,625","23,400"
36.7244,-81.9598,"14,625","23,400"
36.7152,-95.9044,"14,625","23,400"
30.8533,-90.0405,"14,625","23,400"
33.2839,-90.9474,"14,625","23,400"
30.2145,-96.4034,"14,625","23,400"
45.0307,-67.6287,"14,625","23,400"
38.6,-86.1053,"14,625","23,400"
30.6106,-85.6653,"14,625","23,400"
37.9617,-90.8774,"14,625","23,400"
41.3356,-91.7179,"14,625","23,400"
41.5311,-96.222,"14,625","23,400"
32.9695,-82.7959,"14,625","23,400"
31.4076,-88.2079,"14,625","23,400"
38.3522,-89.4105,"14,625","23,400"
37.7534,-85.1748,"14,625","23,400"
44.4524,-116.7847,"14,625","23,400"
35.8225,-76.5775,"14,625","23,400"
39.7842,-97.0875,"14,625","23,400"
39.971,-103.2012,"14,625","23,400"
41.2953,-96.1543,"8,120","12,992"
39.3298,-104.9293,"8,120","12,992"
33.7019,-84.7679,"8,120","12,992"
38.8847,-95.2926,"8,120","12,992"
43.2797,-123.1665,"8,120","12,992"
38.9123,-119.6162,"8,120","12,992"
47.7361,-119.6918,"8,120","12,992"
46.4329,-91.9162,"8,120","12,992"
45.9338,-95.4535,"8,120","12,992"
39.7694,-88.2173,"8,120","12,992"
36.9326,-92.4988,"8,120","12,992"
43.3869,-98.3661,"8,120","12,992"
45.56,-123.0984,"8,125","13,000"
45.0388,-92.8838,"8,125","13,000"
35.9791,-94.2156,"8,125","13,000"
40.1894,-80.2483,"8,125","13,000"
37.2804,-113.5047,"8,125","13,000"
39.6036,-77.814,"8,125","13,000"
43.3685,-88.2307,"8,125","13,000"
36.2933,-82.4974,"8,125","13,000"
41.4697,-71.6226,"8,125","13,000"
43.3137,-73.4308,"8,125","13,000"
44.2736,-72.6147,"8,125","13,000"
39.4553,-81.4953,"8,125","13,000"
36.7244,-81.9598,"8,125","13,000"
36.7152,-95.9044,"8,125","13,000"
30.8533,-90.0405,"8,125","13,000"
33.2839,-90.9474,"8,125","13,000"
30.2145,-96.4034,"8,125","13,000"
45.0307,-67.6287,"8,125","13,000"
38.6,-86.1053,"8,125","13,000"
30.6106,-85.6653,"8,125","13,000"
37.9617,-90.8774,"8,125","13,000"
41.3356,-91.7179,"8,125","13,000"
41.5311,-96.222,"8,125","13,000"
32.9695,-82.7959,"8,125","13,000"
31.4076,-88.2079,"8,125","13,000"
38.3522,-89.4105,"8,125","13,000"
37.7534,-85.1748,"8,125","13,000"
44.4524,-116.7847,"8,125","13,000"
35.8225,-76.5775,"8,125","13,000"
39.7842,-97.0875,"8,125","13,000"
39.971,-103.2012,"8,125","13,000"
45.56,-123.0984,"5,910","9,456"
45.0388,-92.8838,"5,910","9,456"
35.9791,-94.2156,"5,910","9,456"
40.1894,-80.2483,"5,910","9,456"
37.2804,-113.5047,"5,910","9,456"
39.6036,-77.814,"5,910","9,456"
43.3685,-88.2307,"5,910","9,456"
36.2933,-82.4974,"5,910","9,456"
41.4697,-71.6226,"5,910","9,456"
43.3137,-73.4308,"5,910","9,456"
44.2736,-72.6147,"5,910","9,456"
39.4553,-81.4953,"5,910","9,456"
36.7244,-81.9598,"5,910","9,456"
36.7152,-95.9044,"5,910","9,456"
30.8533,-90.0405,"5,910","9,456"
33.2839,-90.9474,"5,910","9,456"
30.2145,-96.4034,"5,910","9,456"
45.0307,-67.6287,"5,910","9,456"
38.6,-86.1053,"5,910","9,456"
30.6106,-85.6653,"5,910","9,456"
37.9617,-90.8774,"5,910","9,456"
41.3356,-91.7179,"5,910","9,456"
41.5311,-96.222,"5,910","9,456"
32.9695,-82.7959,"5,910","9,456"
31.4076,-88.2079,"5,910","9,456"
38.3522,-89.4105,"5,910","9,456"
37.7534,-85.1748,"5,910","9,456"
44.4524,-116.7847,"5,910","9,456"
35.8225,-76.5775,"5,910","9,456"
39.7842,-97.0875,"5,910","9,456"
39.971,-103.2012,"5,910","9,456"
45.56,-123.0984,"5,910","9,456"
45.0388,-92.8838,"5,910","9,456"
35.9791,-94.2156,"5,910","9,456"
40.1894,-80.2483,"5,910","9,456"
37.2804,-113.5047,"5,910","9,456"
39.6036,-77.814,"5,910","9,456"
43.3685,-88.2307,"5,910","9,456"
36.2933,-82.4974,"5,910","9,456"
41.4697,-71.6226,"5,910","9,456"
43.3137,-73.4308,"5,910","9,456"
44.2736,-72.6147,"5,910","9,456"
39.4553,-81.4953,"5,910","9,456"
36.7244,-81.9598,"5,910","9,456"
36.7152,-95.9044,"5,910","9,456"
30.8533,-90.0405,"5,910","9,456"
33.2839,-90.9474,"5,910","9,456"
30.2145,-96.4034,"5,910","9,456"
45.0307,-67.6287,"5,910","9,456"
38.6,-86.1053,"5,910","9,456"
30.6106,-85.6653,"5,910","9,456"
37.9617,-90.8774,"5,910","9,456"
41.3356,-91.7179,"5,910","9,456"
41.5311,-96.222,"5,910","9,456"
32.9695,-82.7959,"5,910","9,456"
31.4076,-88.2079,"5,910","9,456"
38.3522,-89.4105,"5,910","9,456"
37.7534,-85.1748,"5,910","9,456"
44.4524,-116.7847,"5,910","9,456"
35.8225,-76.5775,"5,910","9,456"
39.7842,-97.0875,"5,910","9,456"
39.971,-103.2012,"5,910","9,456"
39.1363,-77.2042,"4,000","6,400"
40.2108,-75.3673,"4,000","6,400"
30.3002,-95.503,"4,000","6,400"
39.7547,-84.2907,"4,000","6,400"
36.4969,-87.3828,"4,000","6,400"
32.2203,-86.2076,"4,000","6,400"
37.1743,-80.3872,"4,000","6,400"
42.9023,-74.4397,"4,000","6,400"
40.0404,-86.8933,"4,000","6,400"
37.1925,-95.7429,"4,000","6,400"
38.0335,-83.9131,"4,000","6,400"
39.231,-89.4789,"4,000","6,400"
35.3325,-79.9055,"4,000","6,400"
38.9415,-91.4702,"4,000","6,400"
41.0301,-95.1564,"4,000","6,400"
33.4941,-89.6164,"4,000","6,400"
32.1734,-82.5348,"4,000","6,400"
34.5389,-93.6596,"4,000","6,400"
36.2152,-115.0135,"3,250","5,200"
45.7792,-122.4825,"3,250","5,200"
39.9167,-83.7844,"3,250","5,200"
38.4772,-85.7073,"3,250","5,200"
37.9708,-84.1474,"3,250","5,200"
44.7347,-90.6121,"3,250","5,200"
34.051,-93.1764,"3,250","5,200"
39.3336,-87.7877,"3,250","5,200"
40.4103,-91.7384,"3,250","5,200"
44.8582,-97.7295,"3,250","5,200"
37.2355,-99.8203,"3,250","5,200"
44.2839,-112.3512,"3,250","5,200"
45.56,-123.0984,"2,623","4,196"
45.0388,-92.8838,"2,623","4,196"
35.9791,-94.2156,"2,623","4,196"
40.1894,-80.2483,"2,623","4,196"
37.2804,-113.5047,"2,623","4,196"
39.6036,-77.814,"2,623","4,196"
43.3685,-88.2307,"2,623","4,196"
36.2933,-82.4974,"2,623","4,196"
41.4697,-71.6226,"2,623","4,196"
43.3137,-73.4308,"2,623","4,196"
44.2736,-72.6147,"2,623","4,196"
39.4553,-81.4953,"2,623","4,196"
36.7244,-81.9598,"2,623","4,196"
36.7152,-95.9044,"2,623","4,196"
30.8533,-90.0405,"2,623","4,196"
33.2839,-90.9474,"2,623","4,196"
30.2145,-96.4034,"2,623","4,196"
45.0307,-67.6287,"2,623","4,196"
38.6,-86.1053,"2,623","4,196"
30.6106,-85.6653,"2,623","4,196"
37.9617,-90.8774,"2,623","4,196"
41.3356,-91.7179,"2,623","4,196"
41.5311,-96.222,"2,623","4,196"
32.9695,-82.7959,"2,623","4,196"
31.4076,-88.2079,"2,623","4,196"
38.3522,-89.4105,"2,623","4,196"
37.7534,-85.1748,"2,623","4,196"
44.4524,-116.7847,"2,623","4,196"
35.8225,-76.5775,"2,623","4,196"
39.7842,-97.0875,"2,623","4,196"
39.971,-103.2012,"2,623","4,196"
33.188,-96.5724,"2,424","3,878"
33.349,-112.4915,"1,633","2,612"
37.538,-77.4058,"1,063","1,700"
40.6673,-111.9236,875,"1,400"
30.6475,-97.6004,811,"1,298"
35.8938,-86.8987,811,"1,298"
37.7303,-88.9299,811,"1,298"
30.6475,-97.6004,625,"1,000"
35.8938,-86.8987,625,"1,000"
37.7303,-88.9299,625,"1,000"
36.2152,-115.0135,500,800
45.7792,-122.4825,500,800
39.9167,-83.7844,500,800
38.4772,-85.7073,500,800
37.9708,-84.1474,500,800
44.7347,-90.6121,500,800
34.051,-93.1764,500,800
39.3336,-87.7877,500,800
40.4103,-91.7384,500,800
44.8582,-97.7295,500,800
37.2355,-99.8203,500,800
44.2839,-112.3512,500,800
36.2152,-115.0135,500,800
45.7792,-122.4825,500,800
39.9167,-83.7844,500,800
38.4772,-85.7073,500,800
37.9708,-84.1474,500,800
44.7347,-90.6121,500,800
34.051,-93.1764,500,800
39.3336,-87.7877,500,800
40.4103,-91.7384,500,800
44.8582,-97.7295,500,800
37.2355,-99.8203,500,800
44.2839,-112.3512,500,800
40.6673,-111.9236,313,500
30.6475,-97.6004,250,400
35.8938,-86.8987,250,400
37.7303,-88.9299,250,400
42.7475,-88.0613,241,385
37.9348,-121.2714,548,876
37.2318,-121.6951,723,"1,157"
38.8368,-77.277,"1,000","1,600"
38.8531,-77.2998,"1,000","1,600"
39.0634,-120.7177,"1,078","1,726"
39.1363,-77.2042,675,"1,080"
40.2108,-75.3673,675,"1,080"
30.3002,-95.503,675,"1,080"
39.7547,-84.2907,675,"1,080"
36.4969,-87.3828,675,"1,080"
32.2203,-86.2076,675,"1,080"
37.1743,-80.3872,675,"1,080"
42.9023,-74.4397,675,"1,080"
40.0404,-86.8933,675,"1,080"
37.1925,-95.7429,675,"1,080"
38.0335,-83.9131,675,"1,080"
39.231,-89.4789,675,"1,080"
35.3325,-79.9055,675,"1,080"
38.9415,-91.4702,675,"1,080"
41.0301,-95.1564,675,"1,080"
33.4941,-89.6164,675,"1,080"
32.1734,-82.5348,675,"1,080"
34.5389,-93.6596,675,"1,080"
39.0907,-77.6357,325,520
33.349,-112.4915,476,762
33.349,-112.4915,"5,489","8,782"
41.2953,-96.1543,not disclosed,not disclosed
39.3298,-104.9293,not disclosed,not disclosed
33.7019,-84.7679,not disclosed,not disclosed
38.8847,-95.2926,not disclosed,not disclosed
43.2797,-123.1665,not disclosed,not disclosed
38.9123,-119.6162,not disclosed,not disclosed
47.7361,-119.6918,not disclosed,not disclosed
46.4329,-91.9162,not disclosed,not disclosed
45.9338,-95.4535,not disclosed,not disclosed
39.7694,-88.2173,not disclosed,not disclosed
36.9326,-92.4988,not disclosed,not disclosed
43.3869,-98.3661,not disclosed,not disclosed
39.447,-119.5294,not disclosed,not disclosed
39.7516,-82.6306,not disclosed,not disclosed
34.3951,-81.1212,not disclosed,not disclosed
39.9695,-83.0093,not disclosed,not disclosed
39.9274,-77.7213,not disclosed,not disclosed
38.4111,-91.075,not disclosed,not disclosed
46.5347,-118.899,not disclosed,not disclosed
36.0827,-78.2857,not disclosed,not disclosed
42.5831,-72.5918,not disclosed,not disclosed
36.992,-79.8811,not disclosed,not disclosed
38.2391,-84.8771,not disclosed,not disclosed
44.8576,-72.9131,not disclosed,not disclosed
44.5929,-74.3038,not disclosed,not disclosed
35.1556,-86.0937,not disclosed,not disclosed
37.9923,-88.9242,not disclosed,not disclosed
34.4417,-87.8437,not disclosed,not disclosed
44.974,-70.444,not disclosed,not disclosed
38.5645,-95.2859,not disclosed,not disclosed
34.3754,-83.2291,not disclosed,not disclosed
39.4149,-85.0602,not disclosed,not disclosed
32.1333,-91.6738,not disclosed,not disclosed
35.5124,-93.8906,not disclosed,not disclosed
42.1811,-111.8132,not disclosed,not disclosed
29.8766,-84.8137,not disclosed,not disclosed
33.1755,-95.2184,not disclosed,not disclosed
42.7325,-93.2625,not disclosed,not disclosed
36.6831,-76.9386,not disclosed,not disclosed
31.4772,-90.8979,not disclosed,not disclosed
40.1763,-98.9528,not disclosed,not disclosed
40.0916,-82.4831,not disclosed,not disclosed
45.16,-121.1678,not disclosed,not disclosed
45.16,-121.1678,not disclosed,not disclosed
33.1971,-79.9522,not disclosed,not disclosed
39.4641,-78.0275,not disclosed,not disclosed
39.1363,-77.2042,not disclosed,not disclosed
40.2108,-75.3673,not disclosed,not disclosed
30.3002,-95.503,not disclosed,not disclosed
39.7547,-84.2907,not disclosed,not disclosed
36.4969,-87.3828,not disclosed,not disclosed
32.2203,-86.2076,not disclosed,not disclosed
37.1743,-80.3872,not disclosed,not disclosed
42.9023,-74.4397,not disclosed,not disclosed
40.0404,-86.8933,not disclosed,not disclosed
37.1925,-95.7429,not disclosed,not disclosed
38.0335,-83.9131,not disclosed,not disclosed
39.231,-89.4789,not disclosed,not disclosed
35.3325,-79.9055,not disclosed,not disclosed
38.9415,-91.4702,not disclosed,not disclosed
41.0301,-95.1564,not disclosed,not disclosed
33.4941,-89.6164,not disclosed,not disclosed
32.1734,-82.5348,not disclosed,not disclosed
34.5389,-93.6596,not disclosed,not disclosed
45.16,-121.1678,not disclosed,not disclosed
36.3019,-95.2307,not disclosed,not disclosed
36.3019,-95.2307,not disclosed,not disclosed
39.0085,-94.3461,not disclosed,not disclosed
42.4322,-122.7285,not disclosed,not disclosed
42.2485,-84.4234,not disclosed,not disclosed
30.5425,-88.6358,not disclosed,not disclosed
34.134,-83.5665,not disclosed,not disclosed
37.7851,-89.3821,not disclosed,not disclosed
34.7795,-85.9993,not disclosed,not disclosed
30.7954,-85.2155,not disclosed,not disclosed
38.9064,-86.0375,not disclosed,not disclosed
35.2876,-83.1408,not disclosed,not disclosed
39.0197,-82.6184,not disclosed,not disclosed
38.8345,-81.6748,not disclosed,not disclosed
34.588,-99.4148,not disclosed,not disclosed
44.3192,-90.8053,not disclosed,not disclosed
42.1717,-90.5743,not disclosed,not disclosed
35.5992,-91.2145,not disclosed,not disclosed
28.9542,-96.5776,not disclosed,not disclosed
32.3021,-92.5579,not disclosed,not disclosed
39.4168,-95.7937,not disclosed,not disclosed
37.4198,-84.0058,not disclosed,not disclosed
36.3592,-85.6732,not disclosed,not disclosed
43.6742,-95.1541,not disclosed,not disclosed
43.6943,-101.6281,not disclosed,not disclosed
40.6664,-106.3428,not disclosed,not disclosed
41.2953,-96.1543,"314,975","503,960"
39.3298,-104.9293,"314,975","503,960"
33.7019,-84.7679,"314,975","503,960"
38.8847,-95.2926,"314,975","503,960"
43.2797,-123.1665,"314,975","503,960"
38.9123,-119.6162,"314,975","503,960"
47.7361,-119.6918,"314,975","503,960"
46.4329,-91.9162,"314,975","503,960"
45.9338,-95.4535,"314,975","503,960"
39.7694,-88.2173,"314,975","503,960"
36.9326,-92.4988,"314,975","503,960"
43.3869,-98.3661,"314,975","503,960"
41.1129,-96.112,"270,974","433,559"
33.349,-112.4915,"137,995","220,792"
32.3484,-96.7947,"133,150","213,040"
38.9147,-99.3173,"133,150","213,040"
36.2184,-99.7546,"133,150","213,040"
39.0907,-77.6357,"97,639","156,222"
38.7029,-77.4809,"83,952","134,323"
35.953,-81.5464,"66,550","106,480"
29.8368,-97.6199,"66,550","106,480"
37.1454,-87.8678,"66,550","106,480"
32.0925,-92.1166,"66,550","106,480"
39.6557,-93.9827,"66,550","106,480"
39.0907,-77.6357,"66,537","106,459"
41.0909,-85.0665,"65,765","105,224"
40.7715,-84.1058,"65,765","105,224"
30.6529,-92.828,"65,765","105,224"
36.7513,-86.1904,"65,765","105,224"
37.8857,-95.3014,"65,765","105,224"
41.3366,-95.5423,"45,145","72,231"
32.3484,-96.7947,"42,575","68,120"
38.9147,-99.3173,"42,575","68,120"
36.2184,-99.7546,"42,575","68,120"
36.2152,-115.0135,"40,169","64,270"
45.7792,-122.4825,"40,169","64,270"
39.9167,-83.7844,"40,169","64,270"
38.4772,-85.7073,"40,169","64,270"
37.9708,-84.1474,"40,169","64,270"
44.7347,-90.6121,"40,169","64,270"
34.051,-93.1764,"40,169","64,270"
39.3336,-87.7877,"40,169","64,270"
40.4103,-91.7384,"40,169","64,270"
44.8582,-97.7295,"40,169","64,270"
37.2355,-99.8203,"40,169","64,270"
44.2839,-112.3512,"40,169","64,270"
41.3366,-95.5423,"21,375","34,200"
34.6729,-120.0169,"1,711","2,738"
37.2318,-121.6951,"1,605","2,569"
37.2318,-121.6951,"1,563","2,501"
39.8736,-104.3378,"1,231","1,969"
39.8715,-77.2179,"1,231","1,969"
39.9879,-91.1885,"1,231","1,969"
40.7457,-84.9367,"1,231","1,969"
40.5245,-98.5012,"1,231","1,969"
31.4829,-91.3535,"1,231","1,969"
38.8455,-83.4721,"1,231","1,969"
43.9695,-89.7704,"1,231","1,969"
46.9834,-118.5606,"1,231","1,969"
44.8896,-116.4538,"1,231","1,969"
41.029,-94.6992,"1,231","1,969"
46.0968,-102.5284,"1,231","1,969"
37.2318,-121.6951,867,"1,387"
37.2318,-121.6951,311,497
37.2318,-121.6951,227,364
37.2318,-121.6951,209,334
37.6469,-121.8887,243,389
37.4228,-122.3291,199,319
34.6729,-120.0169,59,94
34.6729,-120.0169,94,150
37.2318,-121.6951,112,179
37.2318,-121.6951,87,138
37.2318,-121.6951,60,97
37.2318,-121.6951,60,97
37.2318,-121.6951,168,268
37.7556,-122.445,102,163
37.2318,-121.6951,30,48
37.4228,-122.3291,12,19
37.2318,-121.6951,29,47
38.3365,-81.5281,63,100
38.3365,-81.5281,29,47
37.2318,-121.6951,40,64
45.5468,-122.4149,not disclosed,not disclosed
39.0907,-77.6357,"19,500","31,200"
47.2057,-119.4518,"10,125","16,200"
40.5158,-85.6547,"10,125","16,200"
42.8675,-90.7062,"10,125","16,200"
32.7389,-108.3824,"10,125","16,200"
38.6488,-84.6246,"10,125","16,200"
31.5997,-92.5595,"10,125","16,200"
34.29,-92.4237,"10,125","16,200"
39.1051,-79.1956,"10,125","16,200"
45.1719,-96.7677,"10,125","16,200"
37.5623,-101.308,"10,125","16,200"
44.4916,-119.0073,"10,125","16,200"
45.9341,-96.0122,"10,125","16,200"
36.7961,-97.7861,"10,125","16,200"
46.3583,-101.6397,"10,125","16,200"
41.915,-101.7406,"10,125","16,200"
40.0076,-75.134,"3,000","4,800"
39.1955,-84.5428,"2,138","3,420"
35.1808,-85.1648,"2,138","3,420"
40.0725,-86.052,"2,138","3,420"
42.3838,-93.7068,"2,138","3,420"
30.4964,-82.9479,"2,138","3,420"
40.873,-98.0229,"2,138","3,420"
31.7048,-98.1107,"2,138","3,420"
38.0816,-88.5391,"2,138","3,420"
43.6611,-74.4974,"2,138","3,420"
37.9991,-101.7912,"2,138","3,420"
33.349,-112.4915,"1,391","2,225"
35.3871,-120.4044,"1,350","2,160"
41.4243,-81.6586,"1,063","1,700"
38.6407,-90.4434,63,100
38.6358,-90.2451,63,100
47.6032,-92.4707,63,100
38.6407,-90.4434,63,100
38.6358,-90.2451,63,100
47.6032,-92.4707,63,100
39.7817,-86.1385,415,664
29.2102,-82.0567,415,664
44.9033,-122.5846,415,664
40.5872,-83.1609,415,664
39.51,-80.2434,415,664
38.6496,-88.919,415,664
41.3344,-93.0994,415,664
35.1289,-85.6239,415,664
34.1366,-87.8871,415,664
34.0801,-79.3625,415,664
39.8059,-91.6224,415,664
31.2308,-89.8224,415,664
37.5525,-85.2696,415,664
36.2684,-92.6842,415,664
38.3589,-97.0969,415,664
32.798,-94.3572,415,664
32.3535,-84.5246,415,664
44.6719,-93.0654,not disclosed,not disclosed
42.3911,-96.5646,not disclosed,not disclosed
37.7556,-122.445,"1,615","2,584"
39.7817,-86.1385,"1,585","2,536"
29.2102,-82.0567,"1,585","2,536"
44.9033,-122.5846,"1,585","2,536"
40.5872,-83.1609,"1,585","2,536"
39.51,-80.2434,"1,585","2,536"
38.6496,-88.919,"1,585","2,536"
41.3344,-93.0994,"1,585","2,536"
35.1289,-85.6239,"1,585","2,536"
34.1366,-87.8871,"1,585","2,536"
34.0801,-79.3625,"1,585","2,536"
39.8059,-91.6224,"1,585","2,536"
31.2308,-89.8224,"1,585","2,536"
37.5525,-85.2696,"1,585","2,536"
36.2684,-92.6842,"1,585","2,536"
38.3589,-97.0969,"1,585","2,536"
32.798,-94.3572,"1,585","2,536"
32.3535,-84.5246,"1,585","2,536"
39.0907,-77.6357,750,"1,200"
37.2318,-121.6951,323,517
38.7029,-77.4809,"88,306","141,290"
38.7029,-77.4809,"88,306","141,290"
38.7029,-77.4809,"88,306","141,290"
38.7029,-77.4809,"88,306","141,290"
38.7029,-77.4809,"88,306","141,290"
38.7029,-77.4809,"88,306","141,290"
38.7029,-77.4809,"88,306","141,290"
33.349,-112.4915,"28,199","45,118"
41.8401,-87.8168,"19,538","31,260"
31.154,-83.4305,"19,538","31,260"
47.9026,-90.5354,"19,538","31,260"
42.4856,-71.3918,"10,000","16,000"
40.4392,-74.4117,"10,000","16,000"
37.6303,-76.5698,"10,000","16,000"
33.349,-112.4915,"4,558","7,293"
40.3607,-94.8834,938,"1,500"
39.762,-104.8758,531,849
42.4856,-71.3918,264,422
40.4392,-74.4117,264,422
37.6303,-76.5698,264,422
39.4386,-84.5756,252,403
40.912,-79.9133,252,403
37.7813,-96.8391,252,403
36.7164,-90.4066,252,403
31.7524,-86.6803,252,403
42.7316,-92.7902,252,403
37.2073,-86.6816,252,403
41.2261,-97.1318,252,403
40.7408,-74.0751,150,240
33.7031,-117.7609,280,448
28.5144,-81.3235,280,448
41.4022,-74.3056,280,448
36.0611,-79.1207,280,448
30.1213,-93.8939,280,448
38.2461,-78.014,280,448
44.0056,-72.3768,280,448
38.5418,-86.495,280,448
33.0343,-116.735,59,94
